CSLDSN,UBS AG,-
CSLDSQ,UBS AG,-
CSLIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),52.550
CSLIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),41.050
CSLISA,UBS AG,7.830
CSLISI,UBS AG,-
CSLIYA,COMMONWEALTH BANK OF AUSTRALIA.                             ,53.250
CSLIYB,COMMONWEALTH BANK OF AUSTRALIA.                             ,39.810
CSLIYE,COMMONWEALTH BANK OF AUSTRALIA.                             ,42.150
CSLIYF,COMMONWEALTH BANK OF AUSTRALIA.                             ,33.080
CSLIYG,COMMONWEALTH BANK OF AUSTRALIA.                             ,-
CSLJOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),53.830
CSLJOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),31.810
CSLKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),7.300
CSLKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CSLKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),17.970
CSLKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),14.450
CSLKOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),9.720
CSLKON,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),11.310
CSLKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),12.500
CSLKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),12.100
CSLKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),12.630
CSLKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CSLKOX,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),31.070
CSLKOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),30.160
CSLQOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),14.480
CSLSMB,MACQUARIE BANK LIMITED.,42.650
CSLSMC,MACQUARIE BANK LIMITED.,68.700
CSLSOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),54.470
CSLSOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CSLSRT,THE ROYAL BANK OF SCOTLAND PLC,20.560
CSLSSA,UBS AG,40.400
CSLSSB,UBS AG,15.340
CSLSSM,UBS AG,-
CSLSSN,UBS AG,-
CSLSSO,UBS AG,-
CSLSSP,UBS AG,-
CSLSSR,UBS AG,72.200
CSLSSV,UBS AG,15.850
CSLSWB,WESTPAC BANKING CORPORATION                                 ,34.440
CSLSWG,WESTPAC BANKING CORPORATION                                 ,30.740
CSLSWH,WESTPAC BANKING CORPORATION                                 ,57.210
CSLSWK,WESTPAC BANKING CORPORATION                                 ,53.000
CSLSWR,WESTPAC BANKING CORPORATION                                 ,44.550
CSLSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,73.980
CSNHA,CRUSADE EURO TRUST NO.1E OF 2007,-
CSNHB,CRUSADE EURO TRUST NO.1E OF 2007,-
CSR,CSR LIMITED,3.640
CSRIOM,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CSRIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.670
CSRKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.875
CSRKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.580
CSRKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.620
CSRKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.780
CSS,CLEAN SEAS TUNA LIMITED,0.059
CSV,CSG LIMITED,1.595
CTD,CORPORATE TRAVEL MANAGEMENT LIMITED,10.310
CTDKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.250
CTDKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.390
CTE,CRYOSITE LIMITED,0.350
CTHHA,CRUSADE GLOBAL TRUST NO.1 OF 2007,-
CTHHB,CRUSADE GLOBAL TRUST NO.1 OF 2007,-
CTJHA,CRUSADE GLOBAL TRUST NO.1 OF 2006,-
CTKHA,CRUSADE EURO TRUST NO. 1E OF 2006,-
CTKHB,CRUSADE EURO TRUST NO. 1E OF 2006,-
CTM,CENTAURUS METALS LIMITED,0.006
CTN,CONTANGO MICROCAP LIMITED,1.075
CTNG,CONTANGO MICROCAP LIMITED,103.200
CTO,CITIGOLD CORPORATION LIMITED,0.036
CTP,CENTRAL PETROLEUM LIMITED,0.140
CTR,CITATION RESOURCES LTD,0.085
CTT,CREST MINERALS LIMITED,0.006
CTUHA,CRUSADE GLOBAL TRUST NO. 2 OF 2006,-
CTUHB,CRUSADE GLOBAL TRUST NO. 2 OF 2006,-
CTX,CALTEX AUSTRALIA LIMITED                                    ,31.850
CTXHA,CALTEX AUSTRALIA LIMITED                                    ,104.500
CTXKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.700
CTXKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.570
CTXKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.200
CTXKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.010
CTXKOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),6.000
CUE,CUE ENERGY RESOURCES LIMITED,0.076
CUFHA,CRUSADE ABS SERIES 2013-1 TRUST,-
CUHHA,CRUSADE ABS SERIES 2015-1 TRUST,-
CUL,CULLEN RESOURCES LIMITED,0.004
CUP,COUNTPLUS LIMITED,1.090
CUU,CALLABONNA RESOURCES LTD,0.007
CUV,CLINUVEL PHARMACEUTICALS LIMITED,2.840
CUX,CROSSLAND STRATEGIC METALS LTD,0.007
CVC,CVC LIMITED,1.520
CVE,COVE RESOURCES LIMITED,0.005
CVG,CONVERGENT MINERALS LIMITED,0.012
CVN,CARNARVON PETROLEUM LIMITED,0.115
CVO,COVER-MORE GROUP LIMITED,2.380
CVR,CENTRAL ASIA RESOURCES LIMITED.,0.001
CVS,CERVANTES CORPORATION LIMITED,0.005
CVT,COVATA LIMITED,0.335
CVV,CARAVEL MINERALS LIMITED,0.010
CVW,CLEARVIEW WEALTH LIMITED,0.950
CWC,CHINA WASTE CORPORATION LIMITED,0.395
CWE,CARNEGIE WAVE ENERGY LIMITED,0.045
CWH,CWH RESOURCES LTD,0.135
CWN,CROWN RESORTS LIMITED,12.200
CWNHA,CROWN RESORTS LIMITED,103.000
CWNHB,CROWN RESORTS LIMITED,96.900
CWNIOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.930
CWNIOZ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.980
CWNISA,UBS AG,-
CWNISI,UBS AG,-
CWNIYE,COMMONWEALTH BANK OF AUSTRALIA.                             ,5.300
CWNIYF,COMMONWEALTH BANK OF AUSTRALIA.                             ,2.970
CWNJOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.880
CWNJOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.660
CWNKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.685
CWNKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CWNKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
CWNKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.995
CWNKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),3.080
CWNKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.680
CWNSMB,MACQUARIE BANK LIMITED.,10.900
CWNSMY,MACQUARIE BANK LIMITED.,9.120
CWNSO1,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),4.100
CWNSRT,THE ROYAL BANK OF SCOTLAND PLC,9.260
CWNSRX,THE ROYAL BANK OF SCOTLAND PLC,9.330
CWNSSA,UBS AG,4.180
CWNSSM,UBS AG,1.175
CWNSSN,UBS AG,-
CWNSSO,UBS AG,-
CWNSSP,UBS AG,1.245
CWNSSW,UBS AG,1.710
CWNSWB,WESTPAC BANKING CORPORATION                                 ,7.130
CWNSWG,WESTPAC BANKING CORPORATION                                 ,9.580
CWNSWL,WESTPAC BANKING CORPORATION                                 ,4.870
CWNSWR,WESTPAC BANKING CORPORATION                                 ,7.920
CWNSZB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,8.010
CWNSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,10.690
CWP,CEDAR WOODS PROPERTIES LIMITED,5.260
CXB,COBRE MONTANA NL,0.081
CXBCA,COBRE MONTANA NL,0.042
CXM,CENTREX METALS LIMITED,0.076
CXO,CORE EXPLORATION LIMITED,0.026
CXU,CAULDRON ENERGY LIMITED,0.110
CXX,CRADLE RESOURCES LIMITED,0.235
CXZ,CONNEXION MEDIA LIMITED,0.185
CYA,CENTURY AUSTRALIA INVESTMENTS LIMITED,0.860
CYC,CYCLOPHARM LIMITED,0.550
CYG,COVENTRY GROUP LIMITED,1.500
CYL,CATALYST METALS LIMITED,0.420
CYO,CLARITY OSS LIMITED,0.001
CYP,CYNATA THERAPEUTICS LIMITED,0.925
CYS,CHRYSALIS RESOURCES LIMITED,0.035
CYU,CHINALCO YUNNAN COPPER RESOURCES LTD,0.019
CYY,COVENTRY RESOURCES INC,0.035
CZA,COAL OF AFRICA LIMITED,0.085
CZI,CASSINI RESOURCES LIMITED,0.062
CZL,CONSOLIDATED ZINC LIMITED,0.040
CZN,CORAZON MINING LIMITED,0.007
CZR,COZIRON RESOURCES LIMITED,0.003
CZZ,CAPILANO HONEY LIMITED,12.800
DAF,DISCOVERY AFRICA LIMITED,0.005
DAOHA,DRIVER AUSTRALIA ONE TRUST,-
DAOHB,DRIVER AUSTRALIA ONE TRUST,-
DAQHA,DRIVER AUSTRALIA TWO TRUST,-
DAQHB,DRIVER AUSTRALIA TWO TRUST,-
DAU,DAMPIER GOLD LIMITED,0.014
DBNHA,DNB NOR BOLIGKREDITT AS,-
DCC,DIGITAL CC LIMITED,0.150
DCG,DECMIL GROUP LIMITED,1.160
DCN,DACIAN GOLD LIMITED,0.430
DDD,3D RESOURCES LIMITED,0.005
DDF,DEUTSCHE DIVERSIFIED TRUST,1.310
DDR,DICKER DATA LIMITED,1.890
DDT,DATADOT TECHNOLOGY LIMITED,0.019
DEG,DE GREY MINING LIMITED                                      ,0.001
DGH,DESANE GROUP HOLDINGS LIMITED,0.755
DGO,DRUMMOND GOLD LIMITED,0.002
DGR,DGR GLOBAL LIMITED,0.036
DGX,DIPLOMA GROUP LIMITED,0.017
DIG,ASIA PACIFIC DIGITAL LIMITED,0.355
DIR,DIRECT NICKEL LIMITED,-
DIS,DISCOVERY RESOURCES LIMITED,0.150
DIT,DEUTSCHE INDUSTRIAL TRUST,1.960
DIV,UBS IQ RESEARCH PREFERRED AUSTRALIAN DIVIDEND FUND,19.950
DJRE,SPDR DOW JONES GLOBAL REAL ESTATE FUND,19.560
DJW,DJERRIWARRH INVESTMENTS LIMITED,4.690
DJWJOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.635
DJXKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJXKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),11.740
DJXKOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),13.870
DJXKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),5.860
DJXKOJ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJXKOK,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJXKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DJXKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),14.400
DJXKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),32.640
DJXKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),17.320
DJXKOU,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),19.750
DJXKOV,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),22.450
DJXKOW,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DKM,DUKETON MINING LIMITED,0.130
DKO,DAKOTA MINERALS LIMITED,0.019
DLC,DELECTA LIMITED,0.003
DLE,DRAGON ENERGY LIMITED,0.007
DLS,DRILLSEARCH ENERGY LIMITED,1.035
DLSKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.500
DLSKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.350
DLSKOI,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.400
DLX,DULUXGROUP LIMITED,5.720
DLXKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.865
DLXKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DLXKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.910
DLXKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DMA,DYNASTY RESOURCES LIMITED,0.008
DME,DOME GOLD MINES LIMITED,0.405
DMG,DRAGON MOUNTAIN GOLD LIMITED,0.019
DMI,DEMPSEY MINERALS LIMITED,0.074
DML,DISCOVERY METALS LIMITED,0.019
DMP,DOMINO'S PIZZA ENTERPRISES LIMITED,35.690
DMPKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),6.640
DMPKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DMPKOD,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DMPKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DMPKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),9.200
DMPKOW,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),14.840
DMY,DMY CAPITAL LIMITED,0.018
DNA,DONACO INTERNATIONAL LIMITED,0.750
DNK,DANAKALI LIMITED,0.440
DOT,DEUTSCHE OFFICE TRUST,1.220
DOW,DOWNER EDI LIMITED,4.780
DOWKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.030
DOWKOC,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DOWKOF,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.590
DOWKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.310
DOWKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.625
DOWKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.220
DOWKOS,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.040
DOWKOT,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.840
DOWSO1,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.790
DOWSRX,THE ROYAL BANK OF SCOTLAND PLC,2.340
DRA,DRAGON MINING LIMITED,0.180
DRG,DRAIG RESOURCES LIMITED,0.021
DRK,DRAKE RESOURCES LIMITED,0.003
DRM,DORAY MINERALS LIMITED,0.475
DRX,DIATREME RESOURCES LIMITED,0.008
DSB,DELTA SBD LIMITED,0.075
DSH,DICK SMITH HOLDINGS LIMITED,2.080
DSHKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.615
DSHKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
DSX,DECIMAL SOFTWARE LIMITED,0.095
DTI,DTI GROUP LTD,0.300
DTL,DATA#3 LIMITED,0.790
DTM,DART MINING NL,0.012
DTR,DATELINE RESOURCES LIMITED,0.009
DUB,DUBBER CORPORATION LIMITED,0.325
DUE,DUET GROUP,2.310
DUEKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.655
DUEKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.630
DUEKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.640
DUEKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.370
DUESMB,MACQUARIE BANK LIMITED.,-
DUESMX,MACQUARIE BANK LIMITED.,2.240
DUESWR,WESTPAC BANKING CORPORATION                                 ,-
DUI,DIVERSIFIED UNITED INVESTMENT LIMITED,3.510
DUO,DOURADO RESOURCES LIMITED,0.001
DVA,DIVERSA LIMITED,0.440
DVI,DISRUPTIVE INVESTMENT GROUP LIMITED,0.015
DVL,DORSAVI LTD,0.270
DVN,DEVINE LIMITED,0.630
DWS,DWS LIMITED,0.585
DXAHB,CAISSE FRANCAISE DE FINANCEMENT LOCAL,-
DXAHH,CAISSE FRANCAISE DE FINANCEMENT LOCAL,-
DXS,DEXUS PROPERTY GROUP,7.300
DXSISI,UBS AG,-
DXSSSA,UBS AG,3.740
DYE,DYESOL LIMITED,0.215
DYL,DEEP YELLOW LIMITED,0.010
E88,ENSOGO LIMITED,0.165
EAF,EAST AFRICA RESOURCES LIMITED,0.004
EAL,E & A LIMITED,0.150
EAR,ECHO RESOURCES LIMITED,0.075
EAS,EASTON INVESTMENTS LIMITED,0.700
EAX,ENERGY ACTION LIMITED,0.920
EBG,EUMUNDI GROUP LIMITED,0.055
EBO,EBOS GROUP LIMITED,9.250
EBT,EBET LIMITED                                                ,3.470
ECG,ECARGO HOLDINGS LIMITED,0.200
ECO,ECHOICE LIMITED,0.010
ECV,ECOSAVE HOLDINGS LIMITED,0.550
ECX,ECLIPX GROUP LIMITED,2.860
EDE,EDEN ENERGY LIMITED,0.028
EEG,EMPIRE ENERGY GROUP LIMITED,0.021
EER,EAST ENERGY RESOURCES LIMITED,0.009
EEU,BETASHARES EURO ETF,14.320
EFE,EASTERN IRON LIMITED,0.013
EGG,ENERO GROUP LIMITED,0.780
EGH,EUREKA GROUP HOLDINGS LIMITED,0.510
EGI,ELLERSTON GLOBAL INVESTMENTS LIMITED,1.150
EGL,ENVIRONMENTAL GROUP LIMITED (THE),0.020
EGN,ENGENCO LIMITED,0.095
EGO,EMPIRE OIL & GAS NL                                         ,0.004
EGP,ECHO ENTERTAINMENT GROUP LIMITED,4.360
EGPKOE,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.520
EGPKOG,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.880
EGPKOH,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EGPKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.125
EGPKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),0.810
EGPKOR,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EGPSZX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,3.190
EGY,ENERGY TECHNOLOGIES LIMITED,0.002
EHE,ESTIA HEALTH LIMITED,6.000
EHEKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.540
EHEKOB,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EHEKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EHEKOQ,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),-
EHL,EMECO HOLDINGS LIMITED,0.081
ELD,ELDERS LIMITED,3.450
ELDPA,ELDERS LIMITED,74.500
ELK,ELK PETROLEUM LIMITED,0.025
ELM,ELEMENTAL MINERALS LIMITED,0.175
ELR,ELSMORE RESOURCES LTD,0.021
ELT,ELEMENTOS LIMITED,0.007
ELX,ELLEX MEDICAL LASERS LIMITED,0.330
EMB,EMBELTON LIMITED,7.300
EME,ENERGY METALS LTD,0.105
EMF,EMERGING MARKETS MASTERS FUND,2.010
EMG,EMERGENT RESOURCES LIMITED,0.012
EMH,EUROPEAN METALS HOLDINGS LIMITED,0.135
EML,EMERCHANTS LIMITED,0.570
EMR,EMERALD RESOURCES NL,0.019
EMU,EMU NL,0.021
EMX,ENERGIA MINERALS LIMITED,0.055
ENA,ENSURANCE LTD,0.235
ENB,ENEABBA GAS LIMITED,0.038
ENE,ENERGY DEVELOPMENTS LIMITED,7.300
ENL,EAGLE NICKEL LIMITED,0.003
ENN,ELANOR INVESTORS GROUP,1.700
ENR,ENCOUNTER RESOURCES LIMITED,0.190
ENT,ENTERPRISE METALS LIMITED,0.031
ENU,ENTERPRISE URANIUM LIMITED,0.021
ENX,ENEGEX NL,0.011
ENZ,ENZUMO LIMITED,0.255
EOL,ENERGY ONE LIMITED,0.325
EOR,ENHANCED OIL & GAS RECOVERY LIMITED,0.009
EOS,ELECTRO OPTIC SYSTEMS HOLDINGS LIMITED                      ,0.945
EPA,EPHRAIM RESOURCES LIMITED,0.006
EPD,EMPIRED LTD,0.760
EPM,ECLIPSE METALS LIMITED.,0.003
EPW,ERM POWER LIMITED,2.320
EPX,ETHANE PIPELINE INCOME FUND,1.700
EQE,EQUUS MINING LIMITED,0.019
EQT,EQUITY TRUSTEES LIMITED,20.390
EQU,EQUATOR RESOURCES LTD,0.015
EQX,EQUATORIAL RESOURCES LIMITED,0.235
ERA,ENERGY RESOURCES OF AUSTRALIA LIMITED,0.390
ERD,EXALT RESOURCES LIMITED,0.024
ERI,ERIN RESOURCES LIMITED,0.019
ERINA,ERIN RESOURCES LIMITED,-
ERJ,ENERJI LTD,0.040
ERL,EMPIRE RESOURCES LIMITED,0.014
ERM,EMMERSON RESOURCES LIMITED,0.028
ERR,ENVERRO LTD,0.450
ERX,EMPEROR RANGE GROUP LIMITED,0.195
ESI,ENVIRONMENTAL CLEAN TECHNOLOGIES LIMITED,0.018
ESK,ETHERSTACK PLC,0.720
ESM,ESPERANCE MINERALS LIMITED,0.033
ESR,ESTRELLA RESOURCES LIMITED,0.006
ESV,ESERVGLOBAL LIMITED                                         ,0.330
ESY,ENHANCED SYSTEMS TECHNOLOGIES LIMITED,-
ETE,ENTEK ENERGY LTD,0.024
ETF,UBS IQ RESEARCH PREFERRED AUSTRALIAN SHARE FUND,20.150
ETPAGR,ETFS GROUP,7.470
ETPCMD,ETFS GROUP,13.230
ETPCOP,ETFS GROUP,34.480
ETPCRN,ETFS GROUP,1.510
ETPGAS,ETFS GROUP,0.097
ETPGRN,ETFS GROUP,5.780
ETPIND,ETFS GROUP,14.520
ETPMAG,ETFS GROUP,19.770
ETPMPD,ETFS GROUP,97.740
ETPMPM,ETFS GROUP,115.190
ETPMPT,ETFS GROUP,134.050
ETPNRG,ETFS GROUP,7.650
ETPOIL,ETFS GROUP,46.560
ETPWHT,ETFS GROUP,1.270
ETSAPL,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,162.880
ETSBAC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,20.760
ETSBOE,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,158.310
ETSBRK,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,188.820
ETSCAT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,154.120
ETSCIT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,63.590
ETSCSC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,37.360
ETSCVX,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,139.520
ETSDIS,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,138.000
ETSGEL,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,31.220
ETSGOA,THE ROYAL BANK OF SCOTLAND PLC,690.490
ETSGOC,THE ROYAL BANK OF SCOTLAND PLC,690.620
ETSHDP,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,143.120
ETSIBM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,377.360
ETSINT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,43.740
ETSJNJ,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,186.550
ETSJPM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,106.400
ETSKRT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,102.930
ETSMCD,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,122.580
ETSMDZ,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,56.710
ETSMMM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,279.060
ETSMRK,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,120.650
ETSMSF,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,59.330
ETSORC,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,60.260
ETSPFE,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,36.830
ETSPGB,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,128.160
ETSWMT,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,100.940
ETSXOM,RBS ALTERNATIVE INVESTMENTS (AUSTRALIA) PTY LTD,167.070
EUG,EUROGOLD LIMITED,0.030
EUM,EUMERALLA RESOURCES LIMITED,0.031
EVE,ENERGY VENTURES LTD,0.006
EVM,ENVIROMISSION LIMITED,0.075
EVN,EVOLUTION MINING LIMITED,1.150
EVO,EVOLVE EDUCATION GROUP LIMITED,0.900
EVR,ENDEAVOUR MINING CORPORATION,0.645
EVZ,EVZ LIMITED,0.012
EWC,ENERGY WORLD CORPORATION LTD,0.365
EXC,EXTERRA RESOURCES LIMITED,0.015
EXE,EXOMA ENERGY LIMITED,0.040
EXG,EXCELSIOR GOLD LIMITED,0.073
EXM,EXCALIBUR MINING CORPORATION LIMITED,0.005
EXR,ELIXIR PETROLEUM LIMITED,0.002
EXUDA,EXPLAURUM LIMITED,-
EYM,ELYSIUM RESOURCES LIMITED,0.003
EZA,EZA CORPORATION LTD,0.110
EZL,EUROZ LIMITED                                               ,1.000
FAN,FANTASTIC HOLDINGS LIMITED,2.270
FAR,FAR LIMITED,0.080
FAS,FAIRSTAR RESOURCES LIMITED,0.004
FBU,FLETCHER BUILDING LIMITED,7.210
FBUKOA,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),1.110
FBUKOP,CITIWARRANTS (CITIGROUP GLOBAL MARKETS AUS PTY LTD),2.110
